wdfi_address_raw,wdfi_address,standardized
"1120 S 106TH ST, WEST ALLIS, WI 53214-2401","1120 S 106TH ST, MILWAUKEE, WI 53214",TRUE
"1121 W GRANGE AVE, MILWAUKEE, WI 53221-4429","1121 W GRANGE AVE, MILWAUKEE, WI 53221",TRUE
"11220 W BURLEIGH ST, MILWAUKEE, WI 53222-3213","11220 W BURLEIGH ST, MILWAUKEE, WI 53222",TRUE
"11220 W BURLEIGH ST, SUITE 100, WAUWATOSA, WI 53222","11220 W BURLEIGH ST, STE 100, MILWAUKEE, WI 53222",TRUE
"11220 W BURLEIGH STREET, WAUWATOSA, WI 53222","11220 W BURLEIGH ST, MILWAUKEE, WI 53222",TRUE
"11221 W SANCTUARY DR, MILWAUKEE, WI 53224-5047","11221 W SANCTUARY DR, MILWAUKEE, WI 53224",TRUE
"11224 W SANCTUARY DR, MILWAUKEE, WI 53224-5051","11224 W SANCTUARY DR, MILWAUKEE, WI 53224",TRUE
"11224 W SANCTUARY DR, MILWAUKEE. WI, WI 53224-5051","11224 W SANCTUARY DR, MILWAUKEE, WI 53224",TRUE
"1123 N ASTOR ST, MILWAUKEE, WI 53202","1123 N ASTOR ST, MILWAUKEE, WI 53202",TRUE
"1123 N ASTOR ST, MILWAUKEE, WI 53202-3326","1123 N ASTOR ST, MILWAUKEE, WI 53202",TRUE
"1125 ASHBOURNE CT, BROOKFIELD, WI 53045-3836","1125 ASHBOURNE CT, BROOKFIELD, WI 53045",TRUE
"1125 EASTHILL PL, WAUSAU, WI 54403-9219","1125 EASTHILL PL, WAUSAU, WI 54403",TRUE
"1125 MARION AVE, SOUTH MILWAUKEE, WI 53172","1125 MARION AVE, SOUTH MILWAUKEE, WI 53172",TRUE
"1125 MARION AVE, SOUTH MILWAUKEE, WI 53172-3144","1125 MARION AVE, SOUTH MILWAUKEE, WI 53172",TRUE
"1125 W WASHINGTON ST, MILWAUKEE, WI 53204","1125 W WASHINGTON ST, MILWAUKEE, WI 53204",TRUE
"1126 S 18TH ST, MILWAUKEE, WI 53204-2038","1126 S 18TH ST, MILWAUKEE, WI 53204",TRUE
"1129 MURRAY LN W, HUBERTUS, WI 53033","1129 MURRAY LN W, HUBERTUS, WI 53033",TRUE
"11300 W RHODER AVE, FRANKLIN, WI 53132-1144","11300 W RHODER AVE, FRANKLIN, WI 53132",TRUE
"1131 N 21ST STREET, PO BOX 05206, MILWAUKEE, WI 53205","1131 N 21ST ST, MILWAUKEE, WI 53233",TRUE
"1131 N 21ST, PO BOX 05206, MILWAUKEE, WI 53205","1131 N 21ST ST, MILWAUKEE, WI 53233",TRUE
"1131 N. RIVERSIDE DRIVE, GURNEE, IL 60031","1131 N RIVERSIDE DR, GURNEE, IL 60031",TRUE
"11317 N SAINT JAMES LN, MEQUON, WI 53092-3046","11317 N SAINT JAMES LN, MEQUON, WI 53092",FALSE
"11323 W CENTER ST, MILWAUKEE, WI 53222","11323 W CENTER ST, MILWAUKEE, WI 53222",TRUE
"11323 W CENTER ST, WAUWATOSA, WI 53222","11323 W CENTER ST, MILWAUKEE, WI 53222",TRUE
"11329 MINARET DR, TAMPA, FL 33626-2669","11329 MINARET DR, TAMPA, FL 33626",TRUE
"1134 KAVANAUGH PL, WAUWATOSA, WI 53213-3147","1134 KAVANAUGH PL, MILWAUKEE, WI 53213",TRUE
"1134 N 9TH ST, STE 200, MILWAUKEE, WI 53233-1504","1134 N 9TH ST, STE 200, MILWAUKEE, WI 53233",TRUE
"1134 N. 9TH STREET, SUITE 200, MILWAUKEE, WI 53233","1134 N 9TH ST, STE 200, MILWAUKEE, WI 53233",TRUE
"1134 NORTH 9TH STREET, SUITE 200, MILWAUKEE, WI 53233","1134 N 9TH ST, STE 200, MILWAUKEE, WI 53233",TRUE
"1135 TIMBER STONE WAY, HUBERTUS, WI 53033","1135 TIMBER STONE WAY, HUBERTUS, WI 53033",TRUE
"1135 TIMBER STONE WAY, HUBERTUS, WI 53033-9568","1135 TIMBER STONE WAY, HUBERTUS, WI 53033",TRUE
"1135 W 21ST ST, HOUSTON, TX 77008","1135 W 21ST ST, HOUSTON, TX 77008",TRUE
"11356 N ROSEWOOD DR, MEQUON, WI 53092-3025","11356 N ROSEWOOD DR, MEQUON, WI 53092",TRUE
"11363 W PEREGRINE WAY, HALES CORNERS, WI 53226","11363 W PEREGRINE WAY, MILWAUKEE, WI 53228",TRUE
"11363 W PEREGRINE WAY, HALES CORNERS, WI 53228","11363 W PEREGRINE WAY, MILWAUKEE, WI 53228",TRUE
"1140 CIRCLE DR., ELM GROVE, WI 53122","1140 CIRCLE DR, ELM GROVE, WI 53122",TRUE
"11400 W SAINT MARTINS RD, FRANKLIN, WI 53132-2118","11400 W ST MARTINS RD, FRANKLIN, WI 53132",TRUE
"11410 N CREEKSIDE COURT, MEQUON, WI 53092","11410 CREEKSIDE CT, MEQUON, WI 53092",TRUE
"11413 N MEADOWBROOK DR, MEQUON, WI 53097","11413 N MEADOWBROOK DR, MEQUON, WI 53097",TRUE
"11414 W PARK PL, APT STE202, MILWAUKEE, WI 53224-3500","11414 W PARK PL, STE 202, MILWAUKEE, WI 53224",TRUE
"11414 W PARK PL, STE 202, MILWAUKEE, WI 53224-3500","11414 W PARK PL, STE 202, MILWAUKEE, WI 53224",TRUE
"11414 WEST PARK PLACE SUITE 202, MILWAUKEE, WI 53224","11414 W PARK PL, STE 202, MILWAUKEE, WI 53224",TRUE
"11420 N JUSTIN DR, MEQUON, WI 53092","11420 JUSTIN DR, MEQUON, WI 53092",TRUE
"11420 N JUSTIN DR, MEQUON, WI 53092-2784","11420 JUSTIN DR, MEQUON, WI 53092",TRUE
"11420 N JUTIN DR, MEQUON, WI 53092","11420 N JUTIN DR, MEQUON, WI 53092",FALSE
"115 W ZEDLER LN, MEQUON, WI 53092-6170","115 W ZEDLER LN, MEQUON, WI 53092",TRUE
"1151 N WATER ST., MILWAUKEE, WI 53202","1151 N WATER ST, MILWAUKEE, WI 53202",TRUE
"11512 W WOODSIDE DR, HALES CORNERS, WI 53130","11512 W WOODSIDE DR, HALES CORNERS, WI 53130",TRUE
"11512 W WOODSIDE DR, HALES CORNERS, WI 53130-1145","11512 W WOODSIDE DR, HALES CORNERS, WI 53130",TRUE
"11512 W WOODSIDE DR., HALES CORNERS, WI 53130","11512 W WOODSIDE DR, HALES CORNERS, WI 53130",TRUE
"11512 W WOODSIDE DR., HALES CORNERS, WI 53130-1145","11512 W WOODSIDE DR, HALES CORNERS, WI 53130",TRUE
"11512 W. WOODSIDE DR., HALES CORNERS, WI 53130","11512 W WOODSIDE DR, HALES CORNERS, WI 53130",TRUE
"11514 N PT WASHINGTON RD # 120 MEQUON WI 53092-3457, #120, MEQUON, WISCONSIN 53092","11514 N PT WASHINGTON RD # 120 MEQUON WI 53092-3457, #120, MEQUON, WISCONSIN 53092",FALSE
"11541 N LAGUNA DR, MEQUON, WI 53092-3119","11541 N LAGUNA DR, MEQUON, WI 53092",TRUE
"1157 51ST ST, CALEDONIA, WI 53108-9728","1157 51ST ST, CALEDONIA, WI 53108",TRUE
"1158 E KANE PL, MILWAUKEE, WI 53202-1629","1158 E KANE PL, MILWAUKEE, WI 53202",TRUE
"1159 N 46TH ST, MILWAUKEE, WI 53208-2702","1159 N 46TH ST, MILWAUKEE, WI 53208",TRUE
"116 S MAIN ST, MAYVILLE, WI 53050","116 S MAIN ST, MAYVILLE, WI 53050",TRUE
"116 W AUER AVE, MILWAUKEE, WI 53212","116 W AUER AVE, MILWAUKEE, WI 53212",TRUE
"11607 W GILBERT AVE, WAUWATOSA, WI 53226","11607 W GILBERT AVE, MILWAUKEE, WI 53226",TRUE
"11607 W Gilbert Ave, Wauwatosa, WI 53226","11607 W GILBERT AVE, MILWAUKEE, WI 53226",TRUE
"11609 N BOBOLINK LN, MEQUON, WI 53092-2803","11609 BOBOLINK LN, MEQUON, WI 53092",TRUE
"11611 W HEATHER DR, MILWAUKEE, WI 53224","11611 W HEATHER DR, MILWAUKEE, WI 53224",TRUE
"1162 DURANGO DR, HARTFORD, WI 53027","1162 DURANGO DR, HARTFORD, WI 53027",TRUE
"1162 DURANGO DR, HARTFORD, WI 53027-2083","1162 DURANGO DR, HARTFORD, WI 53027",TRUE
"1165 CLUB CIRCLE N 210, BROOKFIELD, WI 53005","1165 CLUB CIR, APT 210N, BROOKFIELD, WI 53005",TRUE
"1169 NORTH 50TH STREET, MILWAUKEE, WI 53208","1169 N 50TH ST, MILWAUKEE, WI 53208",TRUE
"117 N JEFFERSON ST, STE 200, MILWAUKEE, WI 53202","117 N JEFFERSON ST, STE 200, MILWAUKEE, WI 53202",TRUE
"117 N JEFFERSON ST, STE 200, MILWAUKEE, WI 53202-6160","117 N JEFFERSON ST, STE 200, MILWAUKEE, WI 53202",TRUE
"117 N JEFFERSON ST, STE 202, MILWAUKEE, WI 53202-6160","117 N JEFFERSON ST, STE 202, MILWAUKEE, WI 53202",TRUE
"117 N JEFFERSON ST, STE 207, MILWAUKEE, WI 53202-6160","117 N JEFFERSON ST, STE 207, MILWAUKEE, WI 53202",TRUE
"117 N JEFFERSON ST, SUITE 200, MILWAUKEE, WI 53202","117 N JEFFERSON ST, STE 200, MILWAUKEE, WI 53202",TRUE
"117 N JEFFERSON ST, SUITE 200, MILWAUKEE, WI 53202-6160","117 N JEFFERSON ST, STE 200, MILWAUKEE, WI 53202",TRUE
"117 WATSON ST, STE 4026, RIPON, WI 54971-1326","117 WATSON ST, STE 4026, RIPON, WI 54971",TRUE
"11700 W LAKE PARK DR STE B, MILWAUKEE, WI 53224","11700 W LAKE PARK DR, STE B, MILWAUKEE, WI 53224",TRUE
"1171 LIMERICK LN, HARTFORD, WI 53027-9731","1171 LIMERICK LN, HARTFORD, WI 53027",TRUE
"11740 SW 24TH ST, MIRAMAR, FL 33025","11740 SW 24TH ST, MIRAMAR, FL 33025",TRUE
"1182 E CUNNINGHAM DR, PALATINE, IL 60074-2908","1182 E CUNNINGHAM DR, PALATINE, IL 60074",TRUE
"11840 W HAMPTON AVE, MILWAUKEE, WI 53225-3610","11840 W HAMPTON AVE, MILWAUKEE, WI 53225",TRUE
"11849 PARKVIEW LN, HALES CORNERS, WI 53130-2335","11849 PARKVIEW LN, HALES CORNERS, WI 53130",TRUE
"1185 BRANDYWINE LN, BROOKFIELD, WI 53045","1185 BRANDYWINE LN, BROOKFIELD, WI 53045",TRUE
"11933 W BURLEIGH ST, FL 2, MILWAUKEE, WI 53222-3100","11933 W BURLEIGH ST, FL 2, MILWAUKEE, WI 53222",TRUE
"1195 63RD AVE, KENOSHA, WI 53144","1195 63RD AVE, KENOSHA, WI 53144",TRUE
"1198 WILLOW WOOD LN, GRAFTON, WI 53024","1198 WILLOW WOOD LN, GRAFTON, WI 53024",TRUE
"120 E CHESTNUT ST, BURLINGTON, WI 53105-1411","120 CHESTNUT ST E, BURLINGTON, WI 53105",TRUE
"120 S. LASALLE ST., STE 1915, CHICAGO, IL 60603","120 S LA SALLE ST, STE 1915, CHICAGO, IL 60603",TRUE
"120 W NATIONAL AVE, FAT DADDYS, MILWAUKEE, WI 53204","120 W NATIONAL AVE, MILWAUKEE, WI 53204",TRUE
"120 WEST NATIONAL AVE, FAT DADDYS, MILWAUKEE, WI 53204","120 W NATIONAL AVE, MILWAUKEE, WI 53204",TRUE
"1200 E CAPITOL DR, MILWAUKEE, WI 53211-1867","1200 E CAPITOL DR, MILWAUKEE, WI 53211",TRUE
"1200 W PILGRIM PKWY, OAK CREEK, WI 53154","1200 W PILGRIM PKWY, OAK CREEK, WI 53154",TRUE
"12020 W FEERICK ST, STE J, WAUWATOSA, WI 53222-2120","12020 W FEERICK ST, STE J, MILWAUKEE, WI 53222",TRUE
"1203 JUNIPER AVE., MADISON, WI 53714","1203 JUNIPER AVE, MADISON, WI 53714",TRUE
"12033 W WILBUR AVE, GREENFIELD, WI 53228-1067","12033 W WILBUR AVE, MILWAUKEE, WI 53228",TRUE
"1207 S 33RD ST, MILWAUKEE, WI 53215","1207 S 33RD ST, MILWAUKEE, WI 53215",TRUE
"12113 W RAWSON AVE, FRANKLIN, WI 53132-1639","12113 W RAWSON AVE, FRANKLIN, WI 53132",TRUE
"12119 W OHIO AVE, WEST ALLIS, WI 53227-3855","12119 W OHIO AVE, MILWAUKEE, WI 53227",TRUE
"1212 N 45TH STREET, MILWAUKEE, WI 53208","1212 N 45TH ST, MILWAUKEE, WI 53208",TRUE
"1213 W GRANGE AVE, MILWAUKEE, WI 53221-4431","1213 W GRANGE AVE, MILWAUKEE, WI 53221",TRUE
"1213 W MALLORY AVE, MILWAUKEE, WI 53221","1213 W MALLORY AVE, MILWAUKEE, WI 53221",TRUE
"1213 W Mallory Ave, milwaukee, WI 53221","1213 W MALLORY AVE, MILWAUKEE, WI 53221",TRUE
"12134 W BELMAR DR, FRANKLIN, WI 53132","12134 W BEL MAR DR, FRANKLIN, WI 53132",TRUE
"12135 W OHIO AVE, WEST ALLIS, WI 53227-3855","12135 W OHIO AVE, MILWAUKEE, WI 53227",TRUE
"1214 E KANE PL, APT 5, MILWAUKEE, WI 53202-1676","1214 E KANE PL, APT 5, MILWAUKEE, WI 53202",TRUE
"1215 ST. CLAIR AVENUE, SHEBOYGAN, WI 53081","1215 ST CLAIR AVE, SHEBOYGAN, WI 53081",TRUE
"1217 FRISBIE AVE, APT MAPLEWOOD, MAPLEWOOD, MN 55109-4319","1217 FRISBIE AVE, SAINT PAUL, MN 55109",TRUE
"1218 E BRADY ST, MILWAUKEE, WI 53202-1603","1218 E BRADY ST, MILWAUKEE, WI 53202",TRUE
"1220 NORTH 6TH, WAUSAU, WI 54403","1220 N 6TH ST, WAUSAU, WI 54403",TRUE
"1220 north 6th, wausau, WI 54403","1220 N 6TH ST, WAUSAU, WI 54403",TRUE
"12201 W BURLEIGH ST STE 10, WAUWATOSA, WI 53222","12201 W BURLEIGH ST, STE 10, MILWAUKEE, WI 53222",TRUE
"1222 S 33RD ST, MILWAUKEE, WI 53215-1506","1222 S 33RD ST, MILWAUKEE, WI 53215",TRUE
"1223 N LAUREL LN, OCONOMOWOC, WI 53066-8632","1223 N LAUREL LN, OCONOMOWOC, WI 53066",TRUE
"1223 S 23RD STREET, MILWAUKEE, WI 53204","1223 S 23RD ST, MILWAUKEE, WI 53204",TRUE
"12250 N LAKE SHORE DR, MEQUON, WI 53092-3353","12250 N LAKE SHORE DR, MEQUON, WI 53092",TRUE
"1226 N 30TH ST, MILWAUKEE, WI 53208-2916","1226 N 30TH ST, MILWAUKEE, WI 53208",TRUE
"1230 N PROSPECT AVE, MILWAUKEE, WI 53202-3014","1230 N PROSPECT AVE, MILWAUKEE, WI 53202",TRUE
"12304 W DEARBOURN AVE, WAUWATOSA, WI 53226","12304 W DEARBOURN AVE, MILWAUKEE, WI 53226",TRUE
"12306 W GREENFIELD AVE, WEST ALLIS, WI 53214-2057","12306 W GREENFIELD AVE, MILWAUKEE, WI 53214",TRUE
"1233 E BRADY ST, MILWAUKEE, WI 53202","1233 E BRADY ST, MILWAUKEE, WI 53202",TRUE
"1233 N 21ST ST, APT A, MILWAUKEE, WI 53205-2404","1233 N 21ST ST, APT A, MILWAUKEE, WI 53205",TRUE
"1235 PALM ST, SAN LUIS OBISPO, CA 93401-3115","1235 PALM ST, SAN LUIS OBISPO, CA 93401",TRUE
"124 E CLARKE ST, MILWAUKEE, WI 53212-2826","124 E CLARKE ST, MILWAUKEE, WI 53212",TRUE
"124 W NATIONAL AVE, MILWAUKEE, WI 53204-1807","124 W NATIONAL AVE, MILWAUKEE, WI 53204",TRUE
"1240 FIELDSTONE DR, HARTFORD, WI 53027","1240 FIELDSTONE DR, HARTFORD, WI 53027",TRUE
"1240 FIELDSTONE DR, HARTFORD, WI 53027-2925","1240 FIELDSTONE DR, HARTFORD, WI 53027",TRUE
"12420 N LAKESHORE DR, MEQUON, WI 53092","12420 N LAKE SHORE DR, MEQUON, WI 53092",TRUE
"12420 W HAMPTON AVE #10, BUTLER, WI 53007","12420 W HAMPTON AVE, UNIT 10, BUTLER, WI 53007",TRUE
"12420 W HAMPTON AVE PO BOX 149, BUTLER, WI 53007","12420 W HAMPTON AVE, UNIT 149, BUTLER, WI 53007",TRUE
"12420 W HAMPTON AVE, PO BOX 149, BUTLER, WI 53007","12420 W HAMPTON AVE, UNIT 149, BUTLER, WI 53007",TRUE
"12420 W HAMPTON AVE, UNIT 601, BUTLER, WI 53007-5024","12420 W HAMPTON AVE, UNIT 601, BUTLER, WI 53007",TRUE
"1244 MARY HILL CIR, HARTLAND, WI 53029-8006","1244 MARY HILL CIR, HARTLAND, WI 53029",TRUE
"1245 Brandywinde Ln, Brookfield, WI 53045","1245 BRANDYWINE LN, BROOKFIELD, WI 53045",TRUE
"1245 N 24TH ST, MILWAUKEE, WI 53205-2421","1245 N 24TH ST, MILWAUKEE, WI 53205",TRUE
"12485 ZINKE DR, BROOKFIELD, WI 53005-6511","12485 ZINKE DR, BROOKFIELD, WI 53005",TRUE
"1249 N FRANKLIN PL, STE 300, MILWAUKEE, WI 53202-3392","1249 N FRANKLIN PL, STE 300, MILWAUKEE, WI 53202",TRUE
"125 E LLOYD ST MILWAUKEE WI 53212, PO BOX 64047, MILWAUKEE, WI 53204","125 E LLOYD ST, MILWAUKEE, WI 53212",TRUE
"125 E LLOYD ST, MILWAUKEE, WI 53212-3211","125 E LLOYD ST, MILWAUKEE, WI 53212",TRUE
"1250 LONGWOOD AVE., ELM GROVE, WI 53122","1250 LONGWOOD AVE, ELM GROVE, WI 53122",TRUE
"1250 W WISCONSIN AVE, MILWAUKEE, WI 53233","1250 W WISCONSIN AVE, MILWAUKEE, WI 53233",TRUE
"1250 W WISCONSIN AVE, STE 212, MILWAUKEE, WI 53233-2225","1250 W WISCONSIN AVE, STE 212, MILWAUKEE, WI 53233",TRUE
"1250 W WISCONSIN AVENUE, SUITE 212, MILWAUKEE, WI 53233","1250 W WISCONSIN AVE, STE 212, MILWAUKEE, WI 53233",TRUE
"12505 W EDGERTON AVE, PO BOX 511178, NEW BERLIN, WI 53151","12505 W EDGERTON AVE 511178, NEW BERLIN, WI 53151",TRUE
"12515 W. FOREST DR., NEW BERLIN, WI 53151","12515 W FOREST DR, NEW BERLIN, WI 53151",TRUE
"12515 W. FOREST DR., NEW BERLIN, WI 53151-2609","12515 W FOREST DR, NEW BERLIN, WI 53151",TRUE
"12518 N JACQUELINE CT, MEQUON, WI 53092","12518 N JACQUELINE CT, MEQUON, WI 53092",TRUE
"12518 N JACQUELINE CT, MEQUON, WI 53092-2314","12518 N JACQUELINE CT, MEQUON, WI 53092",TRUE
"12525 N WOODLAND DR, MEQUON, WI 53092","12525 N WOODLAND DR, MEQUON, WI 53092",TRUE
"12525 N WOODLAND DR, MEQUON, WI 53092-2417","12525 N WOODLAND DR, MEQUON, WI 53092",TRUE
"126 N 74TH ST, MILWAUKEE, WI 53213-3627","126 N 74TH ST, MILWAUKEE, WI 53213",TRUE
"126 N. 74TH ST., MILWAUKEE, WI 53213","126 N 74TH ST, MILWAUKEE, WI 53213",TRUE
"126 SW 148TH ST STE C100-330, SEATTLE, WA 98166","126 SW 148TH ST, STE C100, BURIEN, WA 98166",TRUE
"126 W MILLER DR, MEQUON, WI 53092-6188","126 W MILLER DR, MEQUON, WI 53092",TRUE
"1260 SENTRY DR, STE 160, WAUKESHA, WI 53186-5990","1260 SENTRY DR, STE 160, WAUKESHA, WI 53186",TRUE
"12605 W NORTH AVE #273, BROOKFIELD, WI 53005","12605 W NORTH AVE, # 273, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE #294, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, # 294, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE STE 204, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, STE 204, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, # 326, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, # 326, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, #296, BROOKFIELD, WI 53005","12605 W NORTH AVE, # 296, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, APT 106, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, APT 106, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, APT 191, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, APT 191, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, APT 203, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, APT 203, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, APT 296, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, APT 296, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, APT 326, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, APT 326, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, STE 106, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, STE 106, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, STE 246, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, STE 246, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, SUITE #200, BROOKFIELD, WI 53005","12605 W NORTH AVE, STE 200, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, SUITE 200, BROOKFIELD, WI 53005","12605 W NORTH AVE, STE 200, BROOKFIELD, WI 53005",TRUE
"12605 W WILBUR DR, NEW BERLIN, WI 53151-5454","12605 W WILBUR DR, NEW BERLIN, WI 53151",TRUE
"12605 W. NORTH AVE #294, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, # 294, BROOKFIELD, WI 53005",TRUE
"12605 W. NORTH AVE SUITE 294, BROOKFIELD, WI 53005-4629","12605 W NORTH AVE, STE 294, BROOKFIELD, WI 53005",TRUE
"12605 W. NORTH AVE., #145, BROOKFIELD, WI 53005","12605 W NORTH AVE, # 145, BROOKFIELD, WI 53005",TRUE
"12605 W. NORTH AVENUE, #145, BROOKFIELD, WI 53005","12605 W NORTH AVE, # 145, BROOKFIELD, WI 53005",TRUE
"12605 W. North Avenue, #145, Brookfield, WI 53005","12605 W NORTH AVE, # 145, BROOKFIELD, WI 53005",TRUE
"12633 N RIVER FOREST CIR, MEQUON, WI 53092-2538","12633 N RIVER FOREST CIR, MEQUON, WI 53092",TRUE
"12633 N. RIVER FOREST CIR, MEQUON, WI 53092","12633 N RIVER FOREST CIR, MEQUON, WI 53092",TRUE
"12638 N RIVER FOREST DR, MEQUON, WI 53092-2536","12638 N RIVER FOREST CIR, MEQUON, WI 53092",TRUE
"12660 W NORTH AVE, BROOKFIELD, WI 53005","12660 W NORTH AVE, BROOKFIELD, WI 53005",TRUE
"1267 FOUR WINDS WAY, HARTLAND, WI 53029-8561","1267 4 WINDS WAY, HARTLAND, WI 53029",TRUE
"12712 W ARDEN PL, BUTLER, WI 53007","12712 W ARDEN PL, BUTLER, WI 53007",TRUE
"12712 W ARDEN PL, BUTLER, WI 53007-2006","12712 W ARDEN PL, BUTLER, WI 53007",TRUE
"12750 W NORTH AVE, STE B, BROOKFIELD, WI 53005-4607","12750 W NORTH AVE, STE B, BROOKFIELD, WI 53005",TRUE
"1280 16TH ST, FENNIMORE, WI 53809-2108","1280 16TH ST, FENNIMORE, WI 53809",TRUE
"12807 W EGGERT PL, BUTLER, WI 53007","12807 W EGGERT PL, BUTLER, WI 53007",TRUE
"12807 W EGGERT PL, BUTLER, WI 53007-1219","12807 W EGGERT PL, BUTLER, WI 53007",TRUE
"12835 W LANCASTER AVE, BUTLER, WI 53007","12835 W LANCASTER AVE, BUTLER, WI 53007",TRUE
"1290 LORIEN CT, BROOKFIELD, WI 53045-2337","1290 LORIEN CT, BROOKFIELD, WI 53045",TRUE
"1294 CHESTERWOOD LN, PEWAUKEE, WI 53072-6308","1294 CHESTERWOOD LN, PEWAUKEE, WI 53072",TRUE
"12975 N COLONY DR, MEQUON, WI 53097-2303","12975 N COLONY DR, MEQUON, WI 53097",TRUE
"130 LAKE ST, PEWAUKEE, WI 53072-3404","130 LAKE ST, PEWAUKEE, WI 53072",TRUE
"1300 PERRY AVE, UNIT 81202, RACINE, WI 53408-8050","1300 PERRY AVE, UNIT 81202, RACINE, WI 53406",TRUE
"1300A WEST FOND DA LAC AVE, MILWAUKEE, WI 53205","1300A WEST FOND DA LAC AVE, MILWAUKEE, WI 53205",FALSE
"1301 ALLERMANN DR, WATERTOWN, WI 53094-5140","1301 ALLERMANN DR, WATERTOWN, WI 53094",TRUE
"1301 E MAASS DR, OAK CREEK, WI 53154-7042","1301 E MAASS DR, OAK CREEK, WI 53154",TRUE
"1301 E MAASS DRIVE, OAK CREEK, WI 53154","1301 E MAASS DR, OAK CREEK, WI 53154",TRUE
"1301 N 12TH ST, P O BOX 5434, MILWAUKEE, WI 53205-2634","1301 N 12TH ST, UNIT 5434, MILWAUKEE, WI 53205",TRUE
"1301 N 12TH ST, UNIT 5434, MILWAUKEE, WI 53205-2617","1301 N 12TH ST, UNIT 5434, MILWAUKEE, WI 53205",TRUE
"13015 KENT AVE, BROOKFIELD, WI 53005-8045","13015 KENT AVE, BROOKFIELD, WI 53005",TRUE
"1302 WAUGH DRIVE SUITE 967, HOUSTON, TEXAS 77019","1302 WAUGH DR, STE 967, HOUSTON, TX 77019",TRUE
"13025 GOLF PKWY, BROOKFIELD, WI 53005-8007","13025 GOLF PKWY, BROOKFIELD, WI 53005",TRUE
"13025 Golf Pkwy, BROOKFIELD, WI 53005-8007","13025 GOLF PKWY, BROOKFIELD, WI 53005",TRUE
"1303 TENNY AVE, WAUKESHA, WI 53186","1303 TENNY AVE, WAUKESHA, WI 53186",TRUE
"1303 TENNY AVE, WAUKESHA, WI 53186-6655","1303 TENNY AVE, WAUKESHA, WI 53186",TRUE
"13036 W LUCILLE LN, BUTLER, WI 53007","13036 W LUCILLE LN, BUTLER, WI 53007",TRUE
"13036 W LUCILLE LN, BUTLER, WI 53007-1240","13036 W LUCILLE LN, BUTLER, WI 53007",TRUE
"1307 E BRADY ST, MILWAUKEE, WI 53202-1612","1307 E BRADY ST, MILWAUKEE, WI 53202",TRUE
"131 MAIN ST, CASCO, WI 54205-9400","131 MAIN ST, CASCO, WI 54205",TRUE
"131 W LAYTON AVE 308, MILWAUKEE, WI 53207","131 W LAYTON AVE, STE 308, MILWAUKEE, WI 53207",TRUE
"1312 S 9TH ST, WATERTOWN, WI 53094-6606","1312 S 9TH ST, WATERTOWN, WI 53094",TRUE
"1312 S. MEMORIAL DR., RACINE, WI 53403","1312 S MEMORIAL DR, RACINE, WI 53403",TRUE
"1314 S 1ST ST #125, MILWAUKEE, WI 53204","1314 S 1ST ST, # 125, MILWAUKEE, WI 53204",TRUE
"1314 S 1ST ST, APT 268, MILWAUKEE, WI 53204-2405","1314 S 1ST ST, APT 268, MILWAUKEE, WI 53204",TRUE
"1314 S 1ST ST. #125, MILWAUKEE, WI 53204","1314 S 1ST ST, # 125, MILWAUKEE, WI 53204",TRUE
"1315 N 14TH AVE, WEST BEND, WI 53090-1742","1315 14TH AVE N, WEST BEND, WI 53090",TRUE
"1316 SOUTHTOWNE CT, SOUTH MILWAUKEE, WI 53172","1316 SOUTHTOWNE CT, SOUTH MILWAUKEE, WI 53172",TRUE
"1316 SOUTHTOWNE CT, SOUTH MILWAUKEE, WI 53172-4101","1316 SOUTHTOWNE CT, SOUTH MILWAUKEE, WI 53172",TRUE
"1317 ELLEN AVE, MADISON, WI 53716","1317 ELLEN AVE, MADISON, WI 53716",TRUE
"1317 Ellen Ave, Madison, WI 53716","1317 ELLEN AVE, MADISON, WI 53716",TRUE
